age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
68,0,152157,9,6,0,1,4,0,0,0,20,39,0
25,4,114483,10,2,4,0,4,1,0,0,50,39,0
48,4,118023,15,0,12,1,4,1,0,0,13,39,0
19,4,220101,10,4,1,1,4,0,0,0,40,39,0
43,4,219424,13,4,4,1,2,0,0,0,50,39,1
54,4,186117,13,2,3,0,4,1,0,0,45,39,1
47,6,479611,13,0,12,1,4,1,0,0,50,39,0
25,4,80312,11,4,1,1,4,0,4865,0,40,39,0
30,4,108386,12,2,3,0,4,1,0,0,40,39,0
67,0,125926,10,2,0,0,4,1,0,0,8,39,0
35,4,177102,9,0,6,4,4,0,0,0,40,39,0
26,4,190762,10,2,12,0,4,1,0,0,18,39,0
61,4,180632,9,2,12,0,4,1,0,0,40,39,0
54,4,88019,9,0,8,4,4,1,0,0,32,39,0
50,4,135339,8,2,12,0,1,1,0,0,40,1,1
32,4,100662,5,5,7,4,4,0,0,0,40,4,0
34,4,183557,9,0,7,1,4,0,0,0,25,39,0
36,4,160035,9,4,8,1,4,1,0,0,40,39,0
50,4,306790,10,2,3,0,4,1,0,0,40,39,1
28,4,269246,7,2,5,0,4,1,0,0,40,39,0
22,4,308334,9,4,8,3,4,0,0,0,19,39,0
58,4,215190,7,2,8,0,4,1,0,0,20,39,0
27,4,419146,3,4,8,1,4,1,0,0,75,26,0
62,4,176839,13,2,13,0,4,1,0,0,38,39,0
36,5,184456,13,4,13,1,4,1,27828,0,55,39,1
21,2,309348,10,4,1,1,4,0,594,0,4,39,0
41,4,56795,14,2,10,5,4,0,0,0,45,9,0
28,4,201861,10,2,7,0,4,1,0,0,45,39,0
33,4,179509,13,2,6,0,4,1,0,0,40,39,0
54,4,291755,13,2,4,0,4,1,0,0,45,39,1
19,4,243941,10,4,12,3,0,0,0,1721,25,39,0
76,6,117169,4,4,5,1,4,1,0,0,30,39,0
25,0,100903,13,2,0,5,4,0,0,0,25,39,0
34,4,159322,13,2,4,0,4,1,0,0,50,39,1
40,4,262872,13,4,1,1,4,0,0,0,40,39,0
22,4,187052,7,4,12,4,4,0,0,0,30,39,0
17,4,277583,7,4,6,3,4,1,0,0,15,39,0
55,4,169071,10,0,8,1,4,0,0,0,20,39,0
51,2,96190,10,2,1,5,4,0,0,0,40,39,0
26,4,61603,3,2,6,0,3,1,0,0,40,26,0
44,4,43711,13,4,8,1,4,1,0,0,48,39,0
65,0,197883,6,2,0,0,4,1,0,0,70,39,0
54,4,99434,9,2,4,0,4,1,0,0,40,39,1
34,6,177639,12,4,3,1,4,1,0,0,40,39,0
42,4,201723,9,0,1,4,4,1,0,0,40,39,0
26,4,222248,9,4,3,1,4,1,0,0,70,39,0
39,4,86143,3,2,8,0,1,1,0,0,40,30,0
46,0,228620,7,6,0,4,2,0,0,0,40,39,0
34,4,346034,13,4,8,1,4,1,0,0,40,8,0
59,4,87510,9,0,3,1,4,1,0,0,40,39,0
20,4,37932,9,4,8,3,4,1,0,0,50,39,0
34,4,185063,10,2,7,0,4,1,0,0,45,39,1
62,0,125493,9,2,0,5,4,0,5178,0,40,34,1
51,4,159755,9,2,3,0,4,1,0,0,20,39,0
34,4,108837,10,2,6,0,4,1,0,0,40,39,1
47,4,110669,13,5,10,4,4,0,0,0,50,39,0
21,0,220115,10,4,0,3,4,1,0,0,20,39,0
30,6,45427,11,0,3,1,4,1,0,0,49,39,0
38,4,154669,9,5,12,1,4,1,0,0,60,39,0
45,4,261278,13,2,10,5,1,0,5178,0,40,30,1
23,4,71864,10,4,4,1,4,0,0,0,35,39,0
34,4,173495,10,2,3,0,4,1,0,0,48,39,1
22,4,254293,8,4,6,1,4,1,0,0,40,39,0
31,4,111883,9,4,3,2,4,1,0,0,40,39,0
50,4,146429,9,2,3,0,4,1,0,0,40,39,0
19,4,472807,2,4,6,2,4,1,0,0,52,26,0
28,4,285294,13,2,12,5,2,0,15024,0,45,39,1
23,4,184665,9,4,1,1,4,0,0,0,50,39,0
35,4,205852,9,2,6,0,4,1,0,0,40,39,0
28,4,83879,9,2,7,0,2,1,0,0,40,39,0
27,4,178564,10,4,1,3,4,1,0,0,30,39,0
46,5,168796,13,2,12,0,4,1,0,0,55,39,0
27,4,269444,9,0,6,1,4,1,0,0,40,39,0
25,4,47353,6,2,8,5,4,0,0,0,40,39,0
34,5,29254,10,2,3,0,4,1,0,0,70,39,0
33,4,155343,9,4,7,4,4,1,0,0,40,39,0
36,4,234271,10,4,3,1,4,0,0,0,40,39,0
30,4,257849,4,2,3,0,4,1,0,0,48,39,0
23,4,228230,10,2,12,5,4,0,0,0,47,39,0
36,4,227615,3,3,3,2,4,1,0,0,32,26,0
29,4,406826,13,4,10,1,4,0,0,0,45,39,0
50,6,27539,10,2,5,0,4,1,7688,0,40,39,1
19,4,97261,8,4,6,1,4,1,0,0,40,39,0
20,0,232022,10,4,0,3,4,0,0,0,40,39,0
52,1,168539,9,2,7,0,4,1,0,0,40,39,1
20,4,515797,9,2,3,0,4,1,0,0,40,39,0
22,4,351381,11,4,1,1,4,0,0,0,40,39,0
34,4,161018,10,2,12,0,4,1,0,0,55,39,1
60,4,26721,10,2,3,0,4,1,0,0,40,39,0
19,4,164123,7,4,8,1,2,1,0,0,40,39,0
59,6,98418,9,2,5,0,4,1,0,0,20,39,0
36,4,29814,9,4,14,2,4,1,0,0,50,39,0
25,4,254613,9,4,3,3,4,1,0,0,40,5,0
49,4,207677,4,0,3,1,4,1,0,0,70,39,0
25,6,217030,9,4,8,4,4,0,0,0,30,39,0
50,4,171199,7,0,8,4,4,0,0,0,40,39,0
44,4,198270,12,0,10,1,4,0,0,0,43,39,0
28,0,131310,9,5,0,4,4,0,0,0,40,39,0
33,4,79923,10,2,12,0,4,1,0,0,20,39,0
40,5,475322,13,5,3,3,4,1,0,0,50,39,0
56,4,134286,10,2,4,0,4,1,0,0,45,39,0
56,6,73746,10,2,4,0,4,1,0,0,50,39,1
23,4,125525,13,4,10,3,4,1,0,0,42,39,0
38,0,155676,9,0,0,4,2,0,0,0,40,39,0
21,4,304949,10,4,10,3,4,0,0,0,10,39,0
67,4,150516,4,2,3,0,4,1,0,0,24,39,0
54,7,249096,11,2,11,0,4,1,0,0,40,39,0
50,2,164127,9,4,8,1,2,0,0,0,40,39,0
59,4,304779,4,2,7,0,4,1,0,0,40,39,0
51,4,157043,7,6,6,4,2,0,0,0,40,39,0
30,4,396538,9,5,4,4,4,0,0,0,29,39,0
42,4,510072,9,2,3,0,4,1,0,0,40,39,1
64,0,200017,9,6,0,1,4,0,0,0,20,39,0
61,0,60641,13,4,0,1,4,0,0,0,45,39,0
26,4,89326,13,4,12,1,4,1,0,0,40,39,0
47,4,200471,11,2,1,0,4,1,4064,0,40,39,0
78,6,82815,10,2,3,0,4,1,0,0,3,39,1
24,6,117210,9,0,3,1,4,1,0,0,50,39,0
27,4,202206,7,5,5,2,4,1,0,0,40,33,0
51,4,123429,14,2,4,0,4,1,0,0,50,39,1
46,4,353512,9,2,7,0,4,1,0,0,40,39,1
55,6,26683,9,2,5,0,4,1,0,0,60,39,0
20,4,204641,10,4,8,3,4,1,0,0,40,39,0
30,4,225053,9,2,4,0,4,1,0,0,50,39,0
36,0,98776,10,4,0,1,4,1,0,0,30,39,0
19,4,263932,9,4,8,3,4,0,0,0,20,39,0
30,4,108247,13,2,10,0,4,1,0,0,40,39,1
31,6,369648,12,2,3,1,4,1,0,0,50,39,1
26,4,339324,9,2,7,0,4,1,0,0,96,39,0
59,0,145574,12,2,0,0,4,1,0,0,35,39,1
53,4,317313,9,2,14,0,4,1,0,0,60,39,1
24,2,162919,10,4,1,1,4,0,0,0,40,39,0
24,4,186314,10,5,10,3,4,1,0,0,54,39,0
36,4,254202,9,0,4,4,4,0,0,0,50,39,0
39,4,108140,14,2,4,0,4,1,0,0,50,39,1
53,4,287317,9,0,7,4,2,1,0,0,32,39,0
75,5,81534,9,6,12,2,1,1,0,0,35,39,1
36,4,35945,9,2,4,0,4,1,0,0,50,39,1
46,5,204928,10,2,12,0,4,1,0,0,40,39,0
56,5,208809,9,2,12,0,4,1,0,1902,40,39,1
29,4,133625,9,2,6,0,2,1,0,0,40,39,0
60,4,71683,5,2,7,0,4,1,0,0,49,39,0
58,4,570562,9,6,12,1,4,1,0,0,38,39,0
67,6,36876,9,2,5,0,4,1,0,0,55,39,0
35,4,253006,10,2,10,0,4,1,7688,0,38,39,1
39,6,50096,10,2,5,0,4,1,0,0,80,39,0
37,4,336880,10,2,14,0,4,1,0,0,50,39,0
54,0,135840,10,2,0,0,4,1,0,0,50,39,0
63,6,168048,15,2,10,0,4,1,0,0,30,39,0
47,4,187969,7,0,8,1,4,0,0,0,38,39,0
23,4,117363,13,4,1,3,4,0,0,0,40,39,0
55,4,256526,9,5,7,1,4,1,4865,0,45,39,0
49,4,304416,7,2,12,5,4,0,0,0,40,39,0
39,4,248011,11,2,7,0,4,1,5178,0,40,39,1
23,4,229826,9,4,7,3,4,1,0,0,40,39,0
19,4,159796,10,4,8,3,4,0,0,0,12,39,0
44,4,165346,14,2,4,0,4,1,0,0,40,39,1
25,4,25386,11,4,8,4,0,0,0,0,40,39,0
35,4,491000,11,0,10,3,2,1,0,0,40,39,0
23,2,247731,9,0,1,3,4,0,0,0,40,5,0
48,4,180532,11,2,3,0,4,1,0,0,40,39,0
48,4,189462,10,0,6,3,4,1,2176,0,40,39,0
44,4,419134,9,0,1,4,2,0,0,0,40,39,0
55,6,170166,13,2,4,5,4,0,0,0,25,39,0
33,6,173495,9,2,3,0,4,1,0,0,50,39,0
18,4,423024,8,4,6,3,4,1,0,0,20,39,0
24,4,72119,13,4,1,3,4,1,2202,0,30,39,0
32,2,19302,12,2,11,0,4,1,0,0,56,9,1
24,7,257621,13,4,10,1,4,0,0,0,20,39,0
44,5,118212,13,2,4,0,4,1,99999,0,70,39,1
27,4,259840,13,2,1,0,4,1,0,0,45,39,0
39,4,115289,12,2,13,0,4,1,0,0,40,10,1
26,2,159662,6,2,8,0,4,1,0,0,40,39,0
34,4,379798,14,2,4,0,4,1,0,0,40,39,1
38,4,227945,14,2,10,0,4,1,99999,0,65,39,1
41,7,36999,14,2,10,0,4,1,0,0,75,39,1
73,0,131982,13,2,0,0,1,1,0,0,5,40,0
32,5,124052,9,2,12,0,4,1,0,0,50,39,0
56,2,273084,14,2,4,0,2,1,0,0,40,39,1
59,4,170104,13,2,4,0,4,1,0,1977,50,39,1
44,4,96249,10,2,12,0,4,1,0,0,60,39,1
35,4,140915,13,4,12,3,1,1,0,1590,40,35,0
52,4,230657,9,2,7,0,3,1,3781,0,40,4,0
30,4,195576,10,4,10,3,4,1,3325,0,50,39,0
23,4,117767,13,2,12,0,4,1,0,0,40,39,0
43,4,112763,9,4,1,4,4,0,8614,0,43,39,1
61,4,79827,9,2,4,0,4,1,0,0,50,39,0
38,4,103925,9,4,1,4,4,0,0,0,35,39,0
68,4,161744,6,2,12,0,4,1,0,0,16,39,0
41,4,106679,14,4,4,1,4,1,27828,0,50,39,1
42,6,196514,10,4,10,1,4,1,0,0,40,39,0
48,0,61985,5,5,0,1,0,0,0,0,20,39,0
19,4,157605,9,0,8,1,4,0,0,0,40,39,0
31,4,137367,7,3,6,1,1,1,0,0,40,19,0
40,5,110862,12,2,3,0,4,1,0,2377,50,39,0
32,4,74883,13,4,13,1,1,0,0,0,40,30,0
51,5,98642,9,0,4,1,4,1,14084,0,40,39,1
44,2,144778,13,2,10,0,4,1,0,0,40,39,1
23,4,177787,13,4,12,3,4,0,0,0,30,9,0
30,0,103651,7,2,0,0,4,1,0,0,35,39,0
44,4,162108,13,4,10,1,4,0,0,0,45,39,0
24,4,217602,9,2,5,0,4,1,0,0,60,39,0
34,4,473133,9,2,12,0,4,1,0,0,60,39,0
17,4,113301,7,4,6,3,4,1,0,0,12,0,0
61,4,80896,14,2,10,0,1,1,0,0,45,19,1
30,2,168387,13,4,4,3,4,1,0,0,40,39,0
45,4,38950,13,4,3,1,4,1,0,0,40,39,0
22,4,107801,11,4,1,3,4,0,0,0,40,39,0
49,4,191277,10,2,8,0,4,1,0,0,40,39,0
39,4,205359,12,6,1,4,4,0,0,0,45,39,0
39,0,240226,9,2,0,0,2,1,0,0,40,39,0
34,4,203357,10,4,1,2,4,0,0,0,40,39,0
52,2,153064,10,2,4,0,4,1,0,0,40,39,1
24,4,202959,11,4,1,1,4,0,0,0,40,39,0
38,4,105150,13,2,10,0,4,1,0,0,45,39,1
19,4,238474,7,4,7,3,4,1,0,0,40,39,0
24,4,1085515,9,4,8,1,4,0,0,0,30,39,0
25,4,82560,12,4,8,3,4,1,0,0,43,39,0
71,4,55965,4,6,14,1,4,1,0,0,10,39,0
27,4,161087,9,2,10,5,2,0,0,0,40,39,0
28,4,261278,11,4,13,1,2,0,0,0,40,39,0
54,4,182187,11,2,11,0,2,1,15024,0,38,23,1
18,4,138917,7,4,12,3,2,0,0,0,10,39,0
49,4,200198,9,2,8,0,2,1,0,0,40,39,0
36,4,205359,9,3,8,4,4,0,0,0,25,39,0
57,4,250201,9,6,14,4,4,1,0,0,50,39,0
56,1,67153,14,2,4,0,4,1,0,0,40,32,1
17,4,244523,6,4,8,3,4,1,0,0,20,39,0
30,4,236599,9,2,4,0,4,1,0,0,50,39,0
41,4,108713,6,4,12,3,4,0,0,0,40,39,0
26,4,177147,9,4,6,3,4,1,0,0,40,39,0
61,4,129246,6,2,3,0,4,1,0,0,48,39,0
50,0,222381,10,0,0,4,4,1,0,0,40,39,0
24,4,145111,9,4,7,1,4,1,0,0,45,39,0
44,4,62258,7,4,8,1,4,0,0,0,40,39,0
38,7,108293,14,4,10,2,4,0,0,0,40,39,0
61,0,167284,4,6,0,1,2,0,0,0,40,39,0
25,4,97789,13,4,12,3,4,1,0,0,50,39,0
34,4,111415,9,2,12,0,4,1,0,0,70,39,0
38,4,374524,10,4,14,1,4,1,0,0,40,39,0
42,4,287244,9,2,3,0,4,1,0,0,55,39,0
17,0,341395,6,4,0,3,2,1,0,0,20,39,0
48,4,278039,4,2,7,0,4,1,0,0,40,39,0
38,4,98360,14,2,10,0,4,1,0,0,40,39,1
52,4,317032,9,2,3,0,4,1,0,0,50,39,1
55,7,294395,11,6,10,4,4,0,6849,0,40,39,0
41,6,240900,9,0,5,2,4,1,0,0,20,39,0
45,4,32896,3,4,7,3,4,0,0,0,35,39,0
49,4,97411,4,4,7,1,1,1,0,0,45,25,0
19,4,72355,10,4,8,1,4,1,0,0,20,39,0
39,4,342448,13,2,1,0,4,1,0,0,45,39,0
43,4,187702,10,4,8,1,4,1,2174,0,45,39,0
42,4,303388,10,2,4,0,4,1,0,0,65,39,0
17,4,112291,7,4,6,3,4,1,0,0,12,39,0
30,4,208668,12,4,10,1,2,0,0,0,25,39,0
61,2,28375,14,0,10,1,4,0,0,0,70,39,0
48,4,207277,14,2,4,0,4,1,15024,0,40,39,1
60,0,88675,9,2,0,0,4,1,0,0,40,39,0
57,4,47857,9,2,14,0,4,1,0,0,40,39,1
27,4,372500,3,2,6,0,4,1,0,0,45,26,0
24,4,190968,9,2,12,0,4,1,0,0,48,39,0
41,4,37997,8,0,14,1,4,1,0,0,84,39,1
42,4,257328,9,6,14,4,4,1,0,0,40,39,0
34,4,127610,13,4,10,3,4,0,0,0,15,39,0
22,0,139324,5,4,0,4,2,0,0,0,36,39,0
47,4,164423,9,0,4,4,4,0,0,0,43,39,0
50,4,104501,9,4,1,1,4,1,0,1980,40,39,0
30,4,56121,9,4,3,1,4,1,0,0,40,39,0
38,4,296212,13,2,3,0,4,1,0,0,45,39,0
31,4,157640,9,2,10,0,4,1,0,0,55,39,1
44,4,222504,10,2,1,5,4,0,0,0,45,39,1
34,4,261023,10,2,3,0,4,1,0,1651,38,39,0
52,4,146567,9,0,7,1,2,1,14344,0,40,39,1
34,4,116910,9,2,3,0,4,1,0,0,50,39,0
31,4,132601,10,2,4,0,4,1,0,0,40,39,0
68,4,185537,10,0,12,1,4,0,0,0,20,39,0
22,4,500720,9,4,1,3,4,0,0,0,40,26,0
42,4,182108,13,4,4,1,4,0,0,0,35,39,0
37,4,231491,9,2,3,0,4,1,0,0,35,39,0
36,6,239415,9,2,5,0,4,1,0,0,35,39,0
38,4,179262,10,0,1,4,4,0,0,0,30,39,0
72,8,121004,9,2,8,0,4,1,0,0,55,39,0
40,4,252392,3,2,8,0,4,1,0,0,40,26,0
19,4,163578,10,4,12,3,4,1,0,0,30,39,0
55,4,143266,11,2,3,0,4,1,0,0,50,18,1
30,4,285902,12,2,3,0,4,1,0,0,40,39,0
52,4,113094,13,5,1,4,4,0,0,1092,40,39,0
29,4,278637,13,2,12,0,4,1,3103,0,45,39,1
41,4,174540,10,2,10,0,2,1,0,0,4,39,0
29,4,188729,13,4,1,1,4,0,0,0,45,39,0
24,4,72143,13,4,12,1,4,0,0,0,20,39,0
46,6,328216,15,2,10,0,4,1,0,0,45,39,1
44,4,165815,9,2,4,0,4,1,0,0,60,39,1
17,4,317702,6,4,12,3,2,0,0,0,15,39,0
35,4,215323,11,0,8,4,4,0,0,0,35,39,0
38,4,192939,9,0,3,4,4,1,0,0,40,39,0
36,4,156352,5,4,6,3,4,1,0,0,40,39,0
24,4,155066,7,2,7,0,4,1,0,0,60,39,0
38,6,152621,13,2,5,0,4,1,0,0,99,39,0
19,4,298891,7,4,12,1,4,0,0,0,40,16,0
30,4,193298,9,2,14,0,4,1,0,0,45,39,0
36,2,150309,11,2,14,0,0,1,0,0,40,39,0
27,4,384308,10,4,3,1,4,1,0,0,45,39,0
27,4,305647,12,2,1,0,4,1,0,0,40,39,1
66,0,182378,4,2,0,0,4,1,0,0,30,39,0
65,1,23494,10,2,4,0,2,1,0,2174,40,39,1
37,4,421633,14,4,4,1,2,0,0,0,40,39,1
17,4,57723,7,4,12,3,4,1,0,0,30,39,0
19,0,307837,10,4,0,3,4,1,0,0,40,39,0
57,4,103540,3,2,14,0,2,1,0,0,50,39,0
54,6,136224,14,0,10,1,4,0,0,0,30,39,0
21,4,231573,10,4,8,1,4,0,0,0,40,39,0
43,4,242804,9,5,6,1,4,1,0,0,40,39,0
50,4,163671,9,2,3,0,4,1,0,0,40,39,0
38,4,287701,7,2,6,0,4,1,0,0,48,39,1
31,4,187560,9,2,10,0,4,1,15024,0,40,39,1
41,4,222504,15,0,10,4,4,0,0,0,38,39,0
20,4,41356,10,4,10,1,4,0,0,0,40,39,0
28,4,59335,13,2,1,2,4,0,0,0,15,39,0
62,4,84756,5,2,8,0,4,1,0,0,35,39,0
41,4,407425,8,0,7,1,2,0,0,0,40,39,0
37,4,162424,9,2,3,0,4,1,0,0,45,39,0
53,6,175456,10,2,5,0,4,1,0,0,30,39,0
28,4,52603,13,2,12,0,4,1,0,0,50,39,1
23,4,250630,14,4,10,1,4,0,0,0,30,39,0
46,6,233974,9,2,5,0,4,1,0,0,35,39,0
28,4,376302,9,4,12,1,4,0,0,0,45,39,0
50,4,195638,6,5,1,4,4,0,0,0,40,39,0
19,4,225775,10,4,3,1,4,1,0,0,45,26,0
84,4,388384,4,2,10,0,2,1,0,0,10,39,0
48,6,219021,15,2,10,0,4,1,0,0,35,39,1
61,6,168654,9,6,1,4,4,0,0,0,20,39,0
44,4,180609,10,0,3,1,4,1,0,0,42,39,0
32,4,114746,9,5,6,4,1,0,0,0,60,35,0
25,4,178037,10,4,1,3,4,1,0,0,35,39,0
47,7,160045,10,0,1,1,4,0,0,0,40,39,0
19,4,268524,10,4,12,3,4,0,0,0,15,39,0
37,4,174844,10,2,8,0,4,1,0,0,17,39,0
28,4,82488,9,0,13,3,1,0,0,0,40,39,0
34,4,221167,12,2,1,5,4,0,0,0,40,39,1
32,6,48014,10,0,8,1,4,0,0,0,35,39,0
24,4,217226,10,4,8,1,4,1,0,0,30,39,0
22,0,177902,10,4,0,1,1,0,0,0,25,39,0
30,4,39386,10,2,4,0,2,1,0,0,99,39,0
56,4,37394,14,2,4,0,4,1,0,0,40,39,0
30,4,115426,13,2,12,0,4,1,0,0,40,39,1
28,4,114158,10,4,1,3,4,0,0,0,26,39,0
40,4,119101,10,2,3,0,4,1,0,1887,68,39,1
28,4,360527,10,4,12,1,4,1,0,0,45,39,0
39,4,225544,8,4,6,1,4,1,0,0,40,39,0
33,6,108438,9,2,3,0,4,1,0,0,40,39,1
23,4,230315,10,4,8,1,1,1,0,0,40,6,0
32,4,158002,10,4,7,2,4,1,0,0,55,7,0
37,4,179468,9,2,3,0,4,1,0,0,40,39,0
71,4,99894,3,6,9,1,1,0,0,0,75,39,0
30,4,270889,10,2,1,0,4,1,0,0,40,39,1
20,4,42279,10,4,4,1,4,0,0,0,40,39,0
53,1,167380,9,2,14,0,4,1,0,1740,50,39,0
42,4,274913,9,0,3,4,4,1,0,0,45,39,0
44,4,35910,13,2,4,0,4,1,0,1902,56,39,1
26,4,68001,14,4,10,1,4,0,0,0,40,39,0
21,4,27162,10,4,8,3,4,0,0,0,16,39,0
37,6,286146,9,3,8,4,2,0,0,0,40,39,0
36,2,95462,13,0,10,4,4,0,0,0,40,39,0
25,4,50103,9,4,12,4,4,0,0,0,40,39,0
54,4,511668,16,2,4,0,4,1,0,1977,43,39,1
38,5,189679,13,2,10,0,4,1,0,0,50,39,1
29,4,115064,9,4,8,1,4,1,0,0,40,39,0
20,7,215443,10,4,3,3,4,1,0,0,38,39,0
32,4,174789,9,4,3,2,4,1,0,0,50,39,0
24,4,91999,12,4,4,1,4,1,0,0,20,39,0
59,1,100931,9,2,1,0,4,1,0,0,40,39,1
56,6,119069,13,2,1,0,4,1,0,0,40,39,1
40,6,277488,9,0,14,1,4,1,0,0,84,39,0
35,4,265662,13,2,12,0,4,1,0,0,40,39,1
38,4,114591,13,2,10,5,4,0,15024,0,40,39,1
24,4,227594,10,4,12,3,4,0,0,0,20,39,0
30,4,129707,10,2,12,0,4,1,0,1848,40,39,1
61,0,175032,9,2,0,0,4,1,0,0,40,39,0
36,4,133569,2,4,5,1,4,1,0,0,40,26,0
20,2,308654,10,4,11,3,1,0,0,0,20,39,0
36,4,156084,9,4,12,3,4,0,0,0,40,39,0
45,1,380127,13,4,4,1,4,0,0,0,40,39,0
22,4,210781,13,4,1,3,4,0,0,0,40,39,0
31,4,189759,9,4,5,1,4,1,0,2001,40,39,0
34,4,258675,9,4,14,3,4,1,0,0,40,39,0
24,4,223367,7,4,3,4,4,1,0,0,40,39,0
42,0,204817,5,4,0,3,2,1,0,0,35,39,0
23,4,409230,13,4,12,1,4,1,0,0,25,39,0
46,1,308077,15,5,10,4,4,0,0,0,40,11,1
60,4,159049,15,2,10,0,4,1,0,0,70,11,1
40,4,353142,10,0,7,4,2,0,0,0,40,39,0
55,4,143030,9,0,7,1,4,0,0,0,40,39,0
47,4,304857,14,5,13,1,4,1,27828,0,40,39,1
28,4,30912,9,2,8,0,4,1,0,0,43,39,0
55,4,125000,15,2,4,0,4,1,0,0,60,39,1
47,4,181363,14,2,10,0,4,1,0,0,40,39,1
54,4,338620,14,2,4,0,4,1,0,0,52,39,1
32,4,115989,7,2,8,5,4,0,0,0,60,39,0
38,4,111128,12,2,4,0,4,1,0,0,40,39,1
61,6,201273,10,6,7,1,4,0,0,0,40,39,0
62,5,137354,14,2,10,0,1,1,0,0,40,35,0
29,4,133420,10,2,3,0,4,1,5013,0,40,39,0
26,4,192208,9,4,11,1,2,0,0,0,32,39,0
19,4,220001,10,4,5,3,4,1,0,0,50,39,0
40,4,352612,6,2,3,0,4,1,0,0,40,39,0
36,4,169426,9,2,7,0,4,1,7298,0,40,39,1
42,4,319016,9,2,14,0,4,1,2885,0,45,39,0
55,4,119751,14,4,10,2,1,0,0,0,40,37,0
55,4,202220,9,2,8,5,2,0,2407,0,35,39,0
43,6,99220,13,2,12,0,4,1,0,0,40,39,1
39,4,111275,9,2,3,0,4,1,0,0,40,39,0
38,1,261241,10,2,1,0,4,1,0,0,45,39,1
28,4,261725,9,4,8,4,4,0,0,0,40,26,0
36,4,182013,10,0,13,4,4,0,0,0,40,39,0
49,4,40666,10,2,5,0,4,1,0,0,50,39,0
41,4,216461,10,0,1,3,2,0,0,0,40,39,0
60,4,320376,4,2,7,5,4,0,0,0,40,39,0
35,4,282951,13,2,4,0,4,1,0,0,70,39,0
36,7,166697,13,0,10,4,4,0,0,0,40,39,0
51,4,290856,9,2,1,0,4,1,0,0,40,39,1
23,4,455361,9,4,8,1,4,1,0,0,40,13,0
51,4,82783,9,2,3,0,4,1,0,0,40,39,0
17,4,56536,7,4,12,3,4,0,1055,0,18,19,0
33,6,109959,10,2,12,0,4,1,0,0,25,39,0
50,4,177927,9,0,11,1,4,1,0,0,40,39,0
38,4,192337,8,2,3,0,4,1,0,0,40,39,1
18,4,236272,9,4,1,3,4,0,0,0,35,39,0
26,4,33610,9,4,14,3,4,1,0,0,40,39,0
21,4,209483,10,4,12,3,4,0,0,0,47,39,0
26,4,247006,9,2,4,0,4,1,0,0,52,39,0
30,2,311913,9,2,1,5,4,0,0,0,40,39,1
39,0,204756,10,0,0,1,4,0,0,0,20,39,0
33,2,300681,9,4,8,1,2,1,0,0,40,39,0
42,7,24264,10,0,14,4,4,1,0,0,38,39,0
28,4,266070,15,4,10,1,4,0,0,0,50,39,0
20,4,226978,9,4,8,3,4,1,0,0,35,39,0
66,2,362165,13,6,10,1,2,0,0,2206,25,39,0
31,4,341672,10,2,1,0,1,1,0,0,50,19,0
36,4,179488,10,0,1,4,4,1,0,0,40,2,0
39,1,243872,12,4,10,1,4,1,0,0,40,39,1
52,4,259583,9,2,1,0,4,1,0,0,40,39,0
61,4,159822,4,2,3,0,4,1,7688,0,40,31,1
27,4,219863,9,2,14,0,4,1,0,0,40,39,0
45,4,206947,9,0,1,1,4,0,0,0,50,39,0
21,4,245572,5,4,8,3,0,1,0,0,40,39,0
25,4,38488,9,4,1,3,4,0,0,0,40,39,0
24,4,182504,10,4,8,3,4,0,0,0,25,39,0
38,4,193815,12,2,4,0,4,1,0,0,55,22,0
51,0,521665,10,2,0,0,4,1,0,0,24,39,0
29,4,46442,13,2,10,5,4,0,0,1902,50,39,1
45,4,60267,9,0,1,4,4,0,0,0,38,39,0
59,4,264357,6,2,14,0,4,1,0,0,50,39,0
41,4,191814,9,2,1,3,4,1,0,0,40,39,0
23,4,107882,13,4,1,3,4,0,0,0,40,39,0
43,4,174575,10,0,1,1,4,1,0,0,45,39,0
17,4,143331,7,4,12,3,4,1,0,0,20,39,0
32,4,126132,13,2,4,0,4,1,15024,0,50,39,1
42,4,198619,11,2,7,0,4,1,0,0,40,39,0
68,4,211287,14,2,4,0,4,1,0,2392,40,39,1
55,1,238192,9,2,13,0,4,1,0,1887,40,39,1
43,4,257780,9,2,1,0,4,1,0,0,40,39,0
61,4,183355,9,2,1,0,4,1,0,0,40,39,1
28,4,148429,9,2,7,0,4,1,0,0,40,39,0
47,4,71221,9,0,7,4,4,0,0,0,60,39,0
21,6,236769,4,4,3,1,4,1,0,0,40,39,0
39,4,32146,10,4,3,1,4,1,0,0,40,39,0
39,4,347491,7,0,3,1,4,1,0,1876,46,39,0
34,4,180714,10,2,14,0,2,1,0,2179,40,39,0
57,0,188877,5,0,0,1,4,1,0,0,40,39,0
27,4,306747,13,0,6,3,2,1,0,0,40,39,0
21,7,478457,10,4,8,3,2,0,0,0,12,39,0
25,4,248990,3,4,7,1,4,1,0,0,40,26,0
51,5,46281,10,2,12,0,4,1,0,0,50,39,1
35,4,148015,13,4,12,3,2,0,0,0,40,39,0
19,4,278115,10,4,8,3,4,1,0,0,12,39,0
27,4,190525,13,2,4,0,4,1,7298,0,55,39,1
34,4,176673,10,4,12,2,2,0,0,0,35,39,0
